alias;measure;offset;;;
MM-SEC-1-DET-2CA-IN;periodo_integracion;467;;;
MM-SEC-1-DET-2CA-IN;fallo_datos;468;;;
MM-SEC-1-DET-2CA-IN;numero_detector;469;;;
MM-SEC-1-DET-2CA-IN;intensidad_total;470;;;
MM-SEC-1-DET-2CA-IN;ocupacion_espira_cabeza;471;;;
MM-SEC-1-DET-2CA-IN;deteccion_congestion;472;;;
MM-SEC-1-DET-2CA-IN;deteccion_intensidad_inversa;473;;;
MM-SEC-1-DET-2CA-IN;sentido_circulacion;474;;;
MM-SEC-1-DET-2CA-IN;velocidad_media;475;;;
MM-SEC-1-DET-2CA-IN;longitud_media;476;;;
MM-SEC-1-DET-2CA-IN;distancia_media;477;;;
MM-SEC-1-DET-2CA-IN;vehlong1;478;;;
MM-SEC-1-DET-2CA-IN;vehlong2;479;;;
MM-SEC-1-DET-2CA-IN;vehlong3;480;;;
MM-SEC-1-DET-2CA-IN;vehlong4;481;;;
MM-SEC-1-DET-2CA-IN;vehlong5;482;;;
MM-SEC-1-DET-2CA-IN;vehlong6;483;;;
MM-SEC-1-DET-2CA-IN;vehlong7;484;;;
MM-SEC-1-DET-2CA-IN;vehlong8;485;;;
MM-SEC-1-DET-2CA-IN;vehlong9;486;;;
MM-SEC-1-DET-2CA-IN;vehlong10;487;;;
MM-SEC-1-DET-2CA-IN;vehlong11;488;;;
MM-SEC-1-DET-2CA-IN;vehlong12;489;;;
MM-SEC-1-DET-2CA-IN;vehlong13;490;;;
MM-SEC-1-DET-2CA-IN;vehlong14;491;;;
MM-SEC-1-DET-2CA-IN;vehlong15;492;;;
MM-SEC-1-DET-2CA-IN;vehlong16;493;;;
MM-SEC-1-DET-2CA-IN;vehvel1;494;;;
MM-SEC-1-DET-2CA-IN;vehvel2;495;;;
MM-SEC-1-DET-2CA-IN;vehvel3;496;;;
MM-SEC-1-DET-2CA-IN;vehvel4;497;;;
MM-SEC-1-DET-2CA-IN;vehvel5;498;;;
MM-SEC-1-DET-2CA-IN;vehvel6;499;;;
MM-SEC-1-DET-2CA-IN;vehvel7;500;;;
MM-SEC-1-DET-2CA-IN;vehvel8;501;;;
MM-SEC-1-DET-2CA-IN;vehvel9;502;;;
MM-SEC-1-DET-2CA-IN;vehvel10;503;;;
MM-SEC-1-DET-2CA-IN;vehvel11;504;;;
MM-SEC-1-DET-2CA-IN;vehvel12;505;;;
MM-SEC-1-DET-2CA-IN;vehvel13;506;;;
MM-SEC-1-DET-2CA-IN;vehvel14;507;;;
MM-SEC-1-DET-2CA-IN;vehvel15;508;;;
MM-SEC-1-DET-2CA-IN;vehvel16;509;;;
MM-SEC-2-DET-3MA-OUT;periodo_integracion;510;;;
MM-SEC-2-DET-3MA-OUT;fallo_datos;511;;;
MM-SEC-2-DET-3MA-OUT;numero_detector;512;;;
MM-SEC-2-DET-3MA-OUT;intensidad_total;513;;;
MM-SEC-2-DET-3MA-OUT;ocupacion_espira_cabeza;514;;;
MM-SEC-2-DET-3MA-OUT;deteccion_congestion;515;;;
MM-SEC-2-DET-3MA-OUT;deteccion_intensidad_inversa;516;;;
MM-SEC-2-DET-3MA-OUT;sentido_circulacion;517;;;
MM-SEC-2-DET-3MA-OUT;velocidad_media;518;;;
MM-SEC-2-DET-3MA-OUT;longitud_media;519;;;
MM-SEC-2-DET-3MA-OUT;distancia_media;520;;;
MM-SEC-2-DET-3MA-OUT;vehlong1;521;;;
MM-SEC-2-DET-3MA-OUT;vehlong2;522;;;
MM-SEC-2-DET-3MA-OUT;vehlong3;523;;;
MM-SEC-2-DET-3MA-OUT;vehlong4;524;;;
MM-SEC-2-DET-3MA-OUT;vehlong5;525;;;
MM-SEC-2-DET-3MA-OUT;vehlong6;526;;;
MM-SEC-2-DET-3MA-OUT;vehlong7;527;;;
MM-SEC-2-DET-3MA-OUT;vehlong8;528;;;
MM-SEC-2-DET-3MA-OUT;vehlong9;529;;;
MM-SEC-2-DET-3MA-OUT;vehlong10;530;;;
MM-SEC-2-DET-3MA-OUT;vehlong11;531;;;
MM-SEC-2-DET-3MA-OUT;vehlong12;532;;;
MM-SEC-2-DET-3MA-OUT;vehlong13;533;;;
MM-SEC-2-DET-3MA-OUT;vehlong14;534;;;
MM-SEC-2-DET-3MA-OUT;vehlong15;535;;;
MM-SEC-2-DET-3MA-OUT;vehlong16;536;;;
MM-SEC-2-DET-3MA-OUT;vehvel1;537;;;
MM-SEC-2-DET-3MA-OUT;vehvel2;538;;;
MM-SEC-2-DET-3MA-OUT;vehvel3;539;;;
MM-SEC-2-DET-3MA-OUT;vehvel4;540;;;
MM-SEC-2-DET-3MA-OUT;vehvel5;541;;;
MM-SEC-2-DET-3MA-OUT;vehvel6;542;;;
MM-SEC-2-DET-3MA-OUT;vehvel7;543;;;
MM-SEC-2-DET-3MA-OUT;vehvel8;544;;;
MM-SEC-2-DET-3MA-OUT;vehvel9;545;;;
MM-SEC-2-DET-3MA-OUT;vehvel10;546;;;
MM-SEC-2-DET-3MA-OUT;vehvel11;547;;;
MM-SEC-2-DET-3MA-OUT;vehvel12;548;;;
MM-SEC-2-DET-3MA-OUT;vehvel13;549;;;
MM-SEC-2-DET-3MA-OUT;vehvel14;550;;;
MM-SEC-2-DET-3MA-OUT;vehvel15;551;;;
MM-SEC-2-DET-3MA-OUT;vehvel16;552;;;
MM-SEC-2-DET-4MA-OUT;periodo_integracion;553;;;
MM-SEC-2-DET-4MA-OUT;fallo_datos;554;;;
MM-SEC-2-DET-4MA-OUT;numero_detector;555;;;
MM-SEC-2-DET-4MA-OUT;intensidad_total;556;;;
MM-SEC-2-DET-4MA-OUT;ocupacion_espira_cabeza;557;;;
MM-SEC-2-DET-4MA-OUT;deteccion_congestion;558;;;
MM-SEC-2-DET-4MA-OUT;deteccion_intensidad_inversa;559;;;
MM-SEC-2-DET-4MA-OUT;sentido_circulacion;560;;;
MM-SEC-2-DET-4MA-OUT;velocidad_media;561;;;
MM-SEC-2-DET-4MA-OUT;longitud_media;562;;;
MM-SEC-2-DET-4MA-OUT;distancia_media;563;;;
MM-SEC-2-DET-4MA-OUT;vehlong1;564;;;
MM-SEC-2-DET-4MA-OUT;vehlong2;565;;;
MM-SEC-2-DET-4MA-OUT;vehlong3;566;;;
MM-SEC-2-DET-4MA-OUT;vehlong4;567;;;
MM-SEC-2-DET-4MA-OUT;vehlong5;568;;;
MM-SEC-2-DET-4MA-OUT;vehlong6;569;;;
MM-SEC-2-DET-4MA-OUT;vehlong7;570;;;
MM-SEC-2-DET-4MA-OUT;vehlong8;571;;;
MM-SEC-2-DET-4MA-OUT;vehlong9;572;;;
MM-SEC-2-DET-4MA-OUT;vehlong10;573;;;
MM-SEC-2-DET-4MA-OUT;vehlong11;574;;;
MM-SEC-2-DET-4MA-OUT;vehlong12;575;;;
MM-SEC-2-DET-4MA-OUT;vehlong13;576;;;
MM-SEC-2-DET-4MA-OUT;vehlong14;577;;;
MM-SEC-2-DET-4MA-OUT;vehlong15;578;;;
MM-SEC-2-DET-4MA-OUT;vehlong16;579;;;
MM-SEC-2-DET-4MA-OUT;vehvel1;580;;;
MM-SEC-2-DET-4MA-OUT;vehvel2;581;;;
MM-SEC-2-DET-4MA-OUT;vehvel3;582;;;
MM-SEC-2-DET-4MA-OUT;vehvel4;583;;;
MM-SEC-2-DET-4MA-OUT;vehvel5;584;;;
MM-SEC-2-DET-4MA-OUT;vehvel6;585;;;
MM-SEC-2-DET-4MA-OUT;vehvel7;586;;;
MM-SEC-2-DET-4MA-OUT;vehvel8;587;;;
MM-SEC-2-DET-4MA-OUT;vehvel9;588;;;
MM-SEC-2-DET-4MA-OUT;vehvel10;589;;;
MM-SEC-2-DET-4MA-OUT;vehvel11;590;;;
MM-SEC-2-DET-4MA-OUT;vehvel12;591;;;
MM-SEC-2-DET-4MA-OUT;vehvel13;592;;;
MM-SEC-2-DET-4MA-OUT;vehvel14;593;;;
MM-SEC-2-DET-4MA-OUT;vehvel15;594;;;
MM-SEC-2-DET-4MA-OUT;vehvel16;595;;;
MM-SEC-1-DET-1MA-IN;periodo_integracion;596;;;
MM-SEC-1-DET-1MA-IN;fallo_datos;597;;;
MM-SEC-1-DET-1MA-IN;numero_detector;598;;;
MM-SEC-1-DET-1MA-IN;intensidad_total;599;;;
MM-SEC-1-DET-1MA-IN;ocupacion_espira_cabeza;600;;;
MM-SEC-1-DET-1MA-IN;deteccion_congestion;601;;;
MM-SEC-1-DET-1MA-IN;deteccion_intensidad_inversa;602;;;
MM-SEC-1-DET-1MA-IN;sentido_circulacion;603;;;
MM-SEC-1-DET-1MA-IN;velocidad_media;604;;;
MM-SEC-1-DET-1MA-IN;longitud_media;605;;;
MM-SEC-1-DET-1MA-IN;distancia_media;606;;;
MM-SEC-1-DET-1MA-IN;vehlong1;607;;;
MM-SEC-1-DET-1MA-IN;vehlong2;608;;;
MM-SEC-1-DET-1MA-IN;vehlong3;609;;;
MM-SEC-1-DET-1MA-IN;vehlong4;610;;;
MM-SEC-1-DET-1MA-IN;vehlong5;611;;;
MM-SEC-1-DET-1MA-IN;vehlong6;612;;;
MM-SEC-1-DET-1MA-IN;vehlong7;613;;;
MM-SEC-1-DET-1MA-IN;vehlong8;614;;;
MM-SEC-1-DET-1MA-IN;vehlong9;615;;;
MM-SEC-1-DET-1MA-IN;vehlong10;616;;;
MM-SEC-1-DET-1MA-IN;vehlong11;617;;;
MM-SEC-1-DET-1MA-IN;vehlong12;618;;;
MM-SEC-1-DET-1MA-IN;vehlong13;619;;;
MM-SEC-1-DET-1MA-IN;vehlong14;620;;;
MM-SEC-1-DET-1MA-IN;vehlong15;621;;;
MM-SEC-1-DET-1MA-IN;vehlong16;622;;;
MM-SEC-1-DET-1MA-IN;vehvel1;623;;;
MM-SEC-1-DET-1MA-IN;vehvel2;624;;;
MM-SEC-1-DET-1MA-IN;vehvel3;625;;;
MM-SEC-1-DET-1MA-IN;vehvel4;626;;;
MM-SEC-1-DET-1MA-IN;vehvel5;627;;;
MM-SEC-1-DET-1MA-IN;vehvel6;628;;;
MM-SEC-1-DET-1MA-IN;vehvel7;629;;;
MM-SEC-1-DET-1MA-IN;vehvel8;630;;;
MM-SEC-1-DET-1MA-IN;vehvel9;631;;;
MM-SEC-1-DET-1MA-IN;vehvel10;632;;;
MM-SEC-1-DET-1MA-IN;vehvel11;633;;;
MM-SEC-1-DET-1MA-IN;vehvel12;634;;;
MM-SEC-1-DET-1MA-IN;vehvel13;635;;;
MM-SEC-1-DET-1MA-IN;vehvel14;636;;;
MM-SEC-1-DET-1MA-IN;vehvel15;637;;;
MM-SEC-1-DET-1MA-IN;vehvel16;638;;;
MM-SEC-1-DET-2MA-IN;periodo_integracion;639;;;
MM-SEC-1-DET-2MA-IN;fallo_datos;640;;;
MM-SEC-1-DET-2MA-IN;numero_detector;641;;;
MM-SEC-1-DET-2MA-IN;intensidad_total;642;;;
MM-SEC-1-DET-2MA-IN;ocupacion_espira_cabeza;643;;;
MM-SEC-1-DET-2MA-IN;deteccion_congestion;644;;;
MM-SEC-1-DET-2MA-IN;deteccion_intensidad_inversa;645;;;
MM-SEC-1-DET-2MA-IN;sentido_circulacion;646;;;
MM-SEC-1-DET-2MA-IN;velocidad_media;647;;;
MM-SEC-1-DET-2MA-IN;longitud_media;648;;;
MM-SEC-1-DET-2MA-IN;distancia_media;649;;;
MM-SEC-1-DET-2MA-IN;vehlong1;650;;;
MM-SEC-1-DET-2MA-IN;vehlong2;651;;;
MM-SEC-1-DET-2MA-IN;vehlong3;652;;;
MM-SEC-1-DET-2MA-IN;vehlong4;653;;;
MM-SEC-1-DET-2MA-IN;vehlong5;654;;;
MM-SEC-1-DET-2MA-IN;vehlong6;655;;;
MM-SEC-1-DET-2MA-IN;vehlong7;656;;;
MM-SEC-1-DET-2MA-IN;vehlong8;657;;;
MM-SEC-1-DET-2MA-IN;vehlong9;658;;;
MM-SEC-1-DET-2MA-IN;vehlong10;659;;;
MM-SEC-1-DET-2MA-IN;vehlong11;660;;;
MM-SEC-1-DET-2MA-IN;vehlong12;661;;;
MM-SEC-1-DET-2MA-IN;vehlong13;662;;;
MM-SEC-1-DET-2MA-IN;vehlong14;663;;;
MM-SEC-1-DET-2MA-IN;vehlong15;664;;;
MM-SEC-1-DET-2MA-IN;vehlong16;665;;;
MM-SEC-1-DET-2MA-IN;vehvel1;666;;;
MM-SEC-1-DET-2MA-IN;vehvel2;667;;;
MM-SEC-1-DET-2MA-IN;vehvel3;668;;;
MM-SEC-1-DET-2MA-IN;vehvel4;669;;;
MM-SEC-1-DET-2MA-IN;vehvel5;670;;;
MM-SEC-1-DET-2MA-IN;vehvel6;671;;;
MM-SEC-1-DET-2MA-IN;vehvel7;672;;;
MM-SEC-1-DET-2MA-IN;vehvel8;673;;;
MM-SEC-1-DET-2MA-IN;vehvel9;674;;;
MM-SEC-1-DET-2MA-IN;vehvel10;675;;;
MM-SEC-1-DET-2MA-IN;vehvel11;676;;;
MM-SEC-1-DET-2MA-IN;vehvel12;677;;;
MM-SEC-1-DET-2MA-IN;vehvel13;678;;;
MM-SEC-1-DET-2MA-IN;vehvel14;679;;;
MM-SEC-1-DET-2MA-IN;vehvel15;680;;;
MM-SEC-1-DET-2MA-IN;vehvel16;681;;;
MM-SEC-2-DET-3CA-OUT;periodo_integracion;682;;;
MM-SEC-2-DET-3CA-OUT;fallo_datos;683;;;
MM-SEC-2-DET-3CA-OUT;numero_detector;684;;;
MM-SEC-2-DET-3CA-OUT;intensidad_total;685;;;
MM-SEC-2-DET-3CA-OUT;ocupacion_espira_cabeza;686;;;
MM-SEC-2-DET-3CA-OUT;deteccion_congestion;687;;;
MM-SEC-2-DET-3CA-OUT;deteccion_intensidad_inversa;688;;;
MM-SEC-2-DET-3CA-OUT;sentido_circulacion;689;;;
MM-SEC-2-DET-3CA-OUT;velocidad_media;690;;;
MM-SEC-2-DET-3CA-OUT;longitud_media;691;;;
MM-SEC-2-DET-3CA-OUT;distancia_media;692;;;
MM-SEC-2-DET-3CA-OUT;vehlong1;693;;;
MM-SEC-2-DET-3CA-OUT;vehlong2;694;;;
MM-SEC-2-DET-3CA-OUT;vehlong3;695;;;
MM-SEC-2-DET-3CA-OUT;vehlong4;696;;;
MM-SEC-2-DET-3CA-OUT;vehlong5;697;;;
MM-SEC-2-DET-3CA-OUT;vehlong6;698;;;
MM-SEC-2-DET-3CA-OUT;vehlong7;699;;;
MM-SEC-2-DET-3CA-OUT;vehlong8;700;;;
MM-SEC-2-DET-3CA-OUT;vehlong9;701;;;
MM-SEC-2-DET-3CA-OUT;vehlong10;702;;;
MM-SEC-2-DET-3CA-OUT;vehlong11;703;;;
MM-SEC-2-DET-3CA-OUT;vehlong12;704;;;
MM-SEC-2-DET-3CA-OUT;vehlong13;705;;;
MM-SEC-2-DET-3CA-OUT;vehlong14;706;;;
MM-SEC-2-DET-3CA-OUT;vehlong15;707;;;
MM-SEC-2-DET-3CA-OUT;vehlong16;708;;;
MM-SEC-2-DET-3CA-OUT;vehvel1;709;;;
MM-SEC-2-DET-3CA-OUT;vehvel2;710;;;
MM-SEC-2-DET-3CA-OUT;vehvel3;711;;;
MM-SEC-2-DET-3CA-OUT;vehvel4;712;;;
MM-SEC-2-DET-3CA-OUT;vehvel5;713;;;
MM-SEC-2-DET-3CA-OUT;vehvel6;714;;;
MM-SEC-2-DET-3CA-OUT;vehvel7;715;;;
MM-SEC-2-DET-3CA-OUT;vehvel8;716;;;
MM-SEC-2-DET-3CA-OUT;vehvel9;717;;;
MM-SEC-2-DET-3CA-OUT;vehvel10;718;;;
MM-SEC-2-DET-3CA-OUT;vehvel11;719;;;
MM-SEC-2-DET-3CA-OUT;vehvel12;720;;;
MM-SEC-2-DET-3CA-OUT;vehvel13;721;;;
MM-SEC-2-DET-3CA-OUT;vehvel14;722;;;
MM-SEC-2-DET-3CA-OUT;vehvel15;723;;;
MM-SEC-2-DET-3CA-OUT;vehvel16;724;;;
MM-SEC-2-DET-4CA-OUT;periodo_integracion;725;;;
MM-SEC-2-DET-4CA-OUT;fallo_datos;726;;;
MM-SEC-2-DET-4CA-OUT;numero_detector;727;;;
MM-SEC-2-DET-4CA-OUT;intensidad_total;728;;;
MM-SEC-2-DET-4CA-OUT;ocupacion_espira_cabeza;729;;;
MM-SEC-2-DET-4CA-OUT;deteccion_congestion;730;;;
MM-SEC-2-DET-4CA-OUT;deteccion_intensidad_inversa;731;;;
MM-SEC-2-DET-4CA-OUT;sentido_circulacion;732;;;
MM-SEC-2-DET-4CA-OUT;velocidad_media;733;;;
MM-SEC-2-DET-4CA-OUT;longitud_media;734;;;
MM-SEC-2-DET-4CA-OUT;distancia_media;735;;;
MM-SEC-2-DET-4CA-OUT;vehlong1;736;;;
MM-SEC-2-DET-4CA-OUT;vehlong2;737;;;
MM-SEC-2-DET-4CA-OUT;vehlong3;738;;;
MM-SEC-2-DET-4CA-OUT;vehlong4;739;;;
MM-SEC-2-DET-4CA-OUT;vehlong5;740;;;
MM-SEC-2-DET-4CA-OUT;vehlong6;741;;;
MM-SEC-2-DET-4CA-OUT;vehlong7;742;;;
MM-SEC-2-DET-4CA-OUT;vehlong8;743;;;
MM-SEC-2-DET-4CA-OUT;vehlong9;744;;;
MM-SEC-2-DET-4CA-OUT;vehlong10;745;;;
MM-SEC-2-DET-4CA-OUT;vehlong11;746;;;
MM-SEC-2-DET-4CA-OUT;vehlong12;747;;;
MM-SEC-2-DET-4CA-OUT;vehlong13;748;;;
MM-SEC-2-DET-4CA-OUT;vehlong14;749;;;
MM-SEC-2-DET-4CA-OUT;vehlong15;750;;;
MM-SEC-2-DET-4CA-OUT;vehlong16;751;;;
MM-SEC-2-DET-4CA-OUT;vehvel1;752;;;
MM-SEC-2-DET-4CA-OUT;vehvel2;753;;;
MM-SEC-2-DET-4CA-OUT;vehvel3;754;;;
MM-SEC-2-DET-4CA-OUT;vehvel4;755;;;
MM-SEC-2-DET-4CA-OUT;vehvel5;756;;;
MM-SEC-2-DET-4CA-OUT;vehvel6;757;;;
MM-SEC-2-DET-4CA-OUT;vehvel7;758;;;
MM-SEC-2-DET-4CA-OUT;vehvel8;759;;;
MM-SEC-2-DET-4CA-OUT;vehvel9;760;;;
MM-SEC-2-DET-4CA-OUT;vehvel10;761;;;
MM-SEC-2-DET-4CA-OUT;vehvel11;762;;;
MM-SEC-2-DET-4CA-OUT;vehvel12;763;;;
MM-SEC-2-DET-4CA-OUT;vehvel13;764;;;
MM-SEC-2-DET-4CA-OUT;vehvel14;765;;;
MM-SEC-2-DET-4CA-OUT;vehvel15;766;;;
MM-SEC-2-DET-4CA-OUT;vehvel16;767;;;
STMI-SEC-1-DET-1CA-IN;periodo_integracion;768;;;
STMI-SEC-1-DET-1CA-IN;fallo_datos;769;;;
STMI-SEC-1-DET-1CA-IN;numero_detector;770;;;
STMI-SEC-1-DET-1CA-IN;intensidad_total;771;;;
STMI-SEC-1-DET-1CA-IN;ocupacion_espira_cabeza;772;;;
STMI-SEC-1-DET-1CA-IN;deteccion_congestion;773;;;
STMI-SEC-1-DET-1CA-IN;deteccion_intensidad_inversa;774;;;
STMI-SEC-1-DET-1CA-IN;sentido_circulacion;775;;;
STMI-SEC-1-DET-1CA-IN;velocidad_media;776;;;
STMI-SEC-1-DET-1CA-IN;longitud_media;777;;;
STMI-SEC-1-DET-1CA-IN;distancia_media;778;;;
STMI-SEC-1-DET-1CA-IN;vehlong1;779;;;
STMI-SEC-1-DET-1CA-IN;vehlong2;780;;;
STMI-SEC-1-DET-1CA-IN;vehlong3;781;;;
STMI-SEC-1-DET-1CA-IN;vehlong4;782;;;
STMI-SEC-1-DET-1CA-IN;vehlong5;783;;;
STMI-SEC-1-DET-1CA-IN;vehlong6;784;;;
STMI-SEC-1-DET-1CA-IN;vehlong7;785;;;
STMI-SEC-1-DET-1CA-IN;vehlong8;786;;;
STMI-SEC-1-DET-1CA-IN;vehlong9;787;;;
STMI-SEC-1-DET-1CA-IN;vehlong10;788;;;
STMI-SEC-1-DET-1CA-IN;vehlong11;789;;;
STMI-SEC-1-DET-1CA-IN;vehlong12;790;;;
STMI-SEC-1-DET-1CA-IN;vehlong13;791;;;
STMI-SEC-1-DET-1CA-IN;vehlong14;792;;;
STMI-SEC-1-DET-1CA-IN;vehlong15;793;;;
STMI-SEC-1-DET-1CA-IN;vehlong16;794;;;
STMI-SEC-1-DET-1CA-IN;vehvel1;795;;;
STMI-SEC-1-DET-1CA-IN;vehvel2;796;;;
STMI-SEC-1-DET-1CA-IN;vehvel3;797;;;
STMI-SEC-1-DET-1CA-IN;vehvel4;798;;;
STMI-SEC-1-DET-1CA-IN;vehvel5;799;;;
STMI-SEC-1-DET-1CA-IN;vehvel6;800;;;
STMI-SEC-1-DET-1CA-IN;vehvel7;801;;;
STMI-SEC-1-DET-1CA-IN;vehvel8;802;;;
STMI-SEC-1-DET-1CA-IN;vehvel9;803;;;
STMI-SEC-1-DET-1CA-IN;vehvel10;804;;;
STMI-SEC-1-DET-1CA-IN;vehvel11;805;;;
STMI-SEC-1-DET-1CA-IN;vehvel12;806;;;
STMI-SEC-1-DET-1CA-IN;vehvel13;807;;;
STMI-SEC-1-DET-1CA-IN;vehvel14;808;;;
STMI-SEC-1-DET-1CA-IN;vehvel15;809;;;
STMI-SEC-1-DET-1CA-IN;vehvel16;810;;;
STMI-SEC-1-DET-2CA-IN;periodo_integracion;811;;;
STMI-SEC-1-DET-2CA-IN;fallo_datos;812;;;
STMI-SEC-1-DET-2CA-IN;numero_detector;813;;;
STMI-SEC-1-DET-2CA-IN;intensidad_total;814;;;
STMI-SEC-1-DET-2CA-IN;ocupacion_espira_cabeza;815;;;
STMI-SEC-1-DET-2CA-IN;deteccion_congestion;816;;;
STMI-SEC-1-DET-2CA-IN;deteccion_intensidad_inversa;817;;;
STMI-SEC-1-DET-2CA-IN;sentido_circulacion;818;;;
STMI-SEC-1-DET-2CA-IN;velocidad_media;819;;;
STMI-SEC-1-DET-2CA-IN;longitud_media;820;;;
STMI-SEC-1-DET-2CA-IN;distancia_media;821;;;
STMI-SEC-1-DET-2CA-IN;vehlong1;822;;;
STMI-SEC-1-DET-2CA-IN;vehlong2;823;;;
STMI-SEC-1-DET-2CA-IN;vehlong3;824;;;
STMI-SEC-1-DET-2CA-IN;vehlong4;825;;;
STMI-SEC-1-DET-2CA-IN;vehlong5;826;;;
STMI-SEC-1-DET-2CA-IN;vehlong6;827;;;
STMI-SEC-1-DET-2CA-IN;vehlong7;828;;;
STMI-SEC-1-DET-2CA-IN;vehlong8;829;;;
STMI-SEC-1-DET-2CA-IN;vehlong9;830;;;
STMI-SEC-1-DET-2CA-IN;vehlong10;831;;;
STMI-SEC-1-DET-2CA-IN;vehlong11;832;;;
STMI-SEC-1-DET-2CA-IN;vehlong12;833;;;
STMI-SEC-1-DET-2CA-IN;vehlong13;834;;;
STMI-SEC-1-DET-2CA-IN;vehlong14;835;;;
STMI-SEC-1-DET-2CA-IN;vehlong15;836;;;
STMI-SEC-1-DET-2CA-IN;vehlong16;837;;;
STMI-SEC-1-DET-2CA-IN;vehvel1;838;;;
STMI-SEC-1-DET-2CA-IN;vehvel2;839;;;
STMI-SEC-1-DET-2CA-IN;vehvel3;840;;;
STMI-SEC-1-DET-2CA-IN;vehvel4;841;;;
STMI-SEC-1-DET-2CA-IN;vehvel5;842;;;
STMI-SEC-1-DET-2CA-IN;vehvel6;843;;;
STMI-SEC-1-DET-2CA-IN;vehvel7;844;;;
STMI-SEC-1-DET-2CA-IN;vehvel8;845;;;
STMI-SEC-1-DET-2CA-IN;vehvel9;846;;;
STMI-SEC-1-DET-2CA-IN;vehvel10;847;;;
STMI-SEC-1-DET-2CA-IN;vehvel11;848;;;
STMI-SEC-1-DET-2CA-IN;vehvel12;849;;;
STMI-SEC-1-DET-2CA-IN;vehvel13;850;;;
STMI-SEC-1-DET-2CA-IN;vehvel14;851;;;
STMI-SEC-1-DET-2CA-IN;vehvel15;852;;;
STMI-SEC-1-DET-2CA-IN;vehvel16;853;;;
STMI-SEC-2-DET-3MA-OUT;periodo_integracion;854;;;
STMI-SEC-2-DET-3MA-OUT;fallo_datos;855;;;
STMI-SEC-2-DET-3MA-OUT;numero_detector;856;;;
STMI-SEC-2-DET-3MA-OUT;intensidad_total;857;;;
STMI-SEC-2-DET-3MA-OUT;ocupacion_espira_cabeza;858;;;
STMI-SEC-2-DET-3MA-OUT;deteccion_congestion;859;;;
STMI-SEC-2-DET-3MA-OUT;deteccion_intensidad_inversa;860;;;
STMI-SEC-2-DET-3MA-OUT;sentido_circulacion;861;;;
STMI-SEC-2-DET-3MA-OUT;velocidad_media;862;;;
STMI-SEC-2-DET-3MA-OUT;longitud_media;863;;;
STMI-SEC-2-DET-3MA-OUT;distancia_media;864;;;
STMI-SEC-2-DET-3MA-OUT;vehlong1;865;;;
STMI-SEC-2-DET-3MA-OUT;vehlong2;866;;;
STMI-SEC-2-DET-3MA-OUT;vehlong3;867;;;
STMI-SEC-2-DET-3MA-OUT;vehlong4;868;;;
STMI-SEC-2-DET-3MA-OUT;vehlong5;869;;;
STMI-SEC-2-DET-3MA-OUT;vehlong6;870;;;
STMI-SEC-2-DET-3MA-OUT;vehlong7;871;;;
STMI-SEC-2-DET-3MA-OUT;vehlong8;872;;;
STMI-SEC-2-DET-3MA-OUT;vehlong9;873;;;
STMI-SEC-2-DET-3MA-OUT;vehlong10;874;;;
STMI-SEC-2-DET-3MA-OUT;vehlong11;875;;;
STMI-SEC-2-DET-3MA-OUT;vehlong12;876;;;
STMI-SEC-2-DET-3MA-OUT;vehlong13;877;;;
STMI-SEC-2-DET-3MA-OUT;vehlong14;878;;;
STMI-SEC-2-DET-3MA-OUT;vehlong15;879;;;
STMI-SEC-2-DET-3MA-OUT;vehlong16;880;;;
STMI-SEC-2-DET-3MA-OUT;vehvel1;881;;;
STMI-SEC-2-DET-3MA-OUT;vehvel2;882;;;
STMI-SEC-2-DET-3MA-OUT;vehvel3;883;;;
STMI-SEC-2-DET-3MA-OUT;vehvel4;884;;;
STMI-SEC-2-DET-3MA-OUT;vehvel5;885;;;
STMI-SEC-2-DET-3MA-OUT;vehvel6;886;;;
STMI-SEC-2-DET-3MA-OUT;vehvel7;887;;;
STMI-SEC-2-DET-3MA-OUT;vehvel8;888;;;
STMI-SEC-2-DET-3MA-OUT;vehvel9;889;;;
STMI-SEC-2-DET-3MA-OUT;vehvel10;890;;;
STMI-SEC-2-DET-3MA-OUT;vehvel11;891;;;
STMI-SEC-2-DET-3MA-OUT;vehvel12;892;;;
STMI-SEC-2-DET-3MA-OUT;vehvel13;893;;;
STMI-SEC-2-DET-3MA-OUT;vehvel14;894;;;
STMI-SEC-2-DET-3MA-OUT;vehvel15;895;;;
STMI-SEC-2-DET-3MA-OUT;vehvel16;896;;;
STMI-SEC-2-DET-4MA-OUT;periodo_integracion;897;;;
STMI-SEC-2-DET-4MA-OUT;fallo_datos;898;;;
STMI-SEC-2-DET-4MA-OUT;numero_detector;899;;;
STMI-SEC-2-DET-4MA-OUT;intensidad_total;900;;;
STMI-SEC-2-DET-4MA-OUT;ocupacion_espira_cabeza;901;;;
STMI-SEC-2-DET-4MA-OUT;deteccion_congestion;902;;;
STMI-SEC-2-DET-4MA-OUT;deteccion_intensidad_inversa;903;;;
STMI-SEC-2-DET-4MA-OUT;sentido_circulacion;904;;;
STMI-SEC-2-DET-4MA-OUT;velocidad_media;905;;;
STMI-SEC-2-DET-4MA-OUT;longitud_media;906;;;
STMI-SEC-2-DET-4MA-OUT;distancia_media;907;;;
STMI-SEC-2-DET-4MA-OUT;vehlong1;908;;;
STMI-SEC-2-DET-4MA-OUT;vehlong2;909;;;
